Sim	LOG10_N_NOW	LOG10_MUTATION_RATE	N_NOW	MUTATION_RATE	H_1	S_1	prS_1	D_1	FS_1	Pi_1
9644	2.19487	-7.14607	156	7.14379e-08	0.705263	3	3	0.554141	0.039405	1.02105
9645	5.85277	-6.10626	712482	7.82954e-07	1	19286	19286	3.02592	3.88717	9354.99
9646	2.55201	-7.54248	356	2.86758e-08	0	0	0	0	0	0
9647	4.97077	-6.54679	93490	2.83931e-07	0.994737	2984	2984	0.187451	3.95953	878.684
9648	4.06559	-7.11488	11630	7.6758e-08	0.978947	110	110	0.147379	-0.627373	32.1158
9649	5.85046	-8.9878	708693	1.02848e-09	0.973684	216	216	2.97962	5.68923	104.537
9650	5.51405	-7.77218	326629	1.68975e-08	0.994737	419	419	-0.509664	0.0141125	103.689
9651	4.31587	-6.79736	20695	1.59456e-07	0.978947	436	436	-1.43929	1.85135	80.5474
9652	2.77404	-7.92603	594	1.18569e-08	0	0	0	0	0	0
9653	3.17611	-6.94678	1500	1.13036e-07	0.905263	25	25	-1.1415	-1.74255	4.96842
9654	4.84437	-7.05651	69882	8.77983e-08	0.989474	783	783	-1.48333	2.01336	142.5
9655	5.19075	-7.62439	155148	2.37471e-08	1	627	627	0.282655	-0.499915	188.674
9656	4.17443	-7.54123	14942	2.87588e-08	0.942105	82	82	-0.595531	1.34812	19.7474
9657	3.59973	-7.7232	3978	1.89146e-08	0.868421	12	12	-0.808037	-1.28363	2.62105
9658	4.54351	-6.78688	34955	1.63352e-07	1	999	999	-0.786726	-0.218094	228.7
9659	5.58635	-8.89426	385793	1.27568e-09	0.947368	52	52	0.360558	-0.171877	15.9684
9660	2.79045	-6.85962	617	1.38159e-07	0.736842	5	5	1.19095	1.7246	1.95789
9661	5.09369	-6.01923	124076	9.56689e-07	1	11938	11938	1.2373	3.11214	4356.93
9662	5.16715	-6.15015	146943	7.07694e-07	1	8493	8493	1.38929	2.79175	3186.38
9663	5.63081	-7.62109	427379	2.39279e-08	0.994737	1278	1278	-0.469234	2.09543	319.895
9664	2.12568	-8.30528	133	4.95135e-09	0	0	0	0	0	0
9665	2.4494	-8.99528	281	1.01092e-09	0	0	0	0	0	0
9666	3.48916	-6.31438	3084	4.84861e-07	0.978947	172	172	-0.67072	0.0248854	40.6368
9667	2.70917	-6.62326	511	2.3809e-07	0.784211	24	24	1.58699	3.26029	9.54737
9668	5.65229	-7.58903	449043	2.57615e-08	1	1590	1590	0.12481	0.691519	461.516
9669	3.4567	-8.91257	2862	1.22302e-09	0	0	0	0	0	0
9670	3.15738	-8.35084	1436	4.45821e-09	0.1	1	1	-1.16439	-0.879302	0.1
9671	2.28248	-8.95959	191	1.09752e-09	0	0	0	0	0	0
9672	3.68146	-8.2508	4802	5.6131e-09	0.515789	8	8	-1.68691	-1.90156	1.12632
9673	2.76463	-8.56677	581	2.71165e-09	0.442105	1	1	1.02588	1.16902	0.442105
9674	4.7762	-6.62177	59731	2.38908e-07	0.994737	1400	1400	0.699481	2.75833	460.474
9675	5.64014	-8.82971	436653	1.48009e-09	0.973684	85	85	0.698463	-0.104264	28.0474
9676	4.38782	-6.80688	24424	1.55998e-07	0.994737	489	489	-0.564993	0.286013	119.2
9677	5.56687	-6.36917	368863	4.27391e-07	1	11547	11547	0.102457	2.83834	3334.2
9678	2.14794	-6.94872	140	1.12534e-07	0.442105	1	1	1.02588	1.16902	0.442105
9679	4.22769	-7.79621	16892	1.59878e-08	0.973684	63	63	0.941832	0.00356485	21.8789
9680	3.77967	-6.52889	6021	2.95878e-07	0.973684	132	132	1.16579	1.44361	47.7105
9681	3.28092	-6.95416	1909	1.11133e-07	0.947368	59	59	-0.118872	1.50051	16.1421
9682	3.43393	-7.2561	2716	5.54499e-08	0.926316	24	24	0.0920797	0.211668	6.92632
9683	3.55167	-7.40959	3561	3.89414e-08	0.857895	21	21	0.428702	0.845169	6.58421
9684	2.26357	-8.5494	183	2.82225e-09	0	0	0	0	0	0
9685	2.93777	-7.5256	866	2.98126e-08	0.510526	3	3	0.437775	1.18582	0.984211
9686	2.17463	-8.68847	149	2.04897e-09	0	0	0	0	0	0
9687	2.50085	-8.57745	316	2.64575e-09	0	0	0	0	0	0
9688	2.46602	-8.87285	292	1.34013e-09	0	0	0	0	0	0
9689	2.4075	-6.25546	255	5.55314e-07	0.910526	11	11	0.0715969	-1.5663	3.16316
9690	5.65185	-8.32817	448593	4.69705e-09	0.989474	300	300	1.40365	1.47383	113.042
9691	5.61085	-7.10953	408182	7.77087e-08	1	3545	3545	0.212708	1.62429	1049.89
9692	5.14663	-8.13406	140160	7.34406e-09	0.973684	267	267	-1.45483	2.59806	48.9632
9693	4.72537	-6.92898	53133	1.17767e-07	1	893	893	-0.695313	-0.341373	209.916
9694	4.14689	-7.21202	14024	6.13729e-08	0.978947	94	94	-0.0661698	-1.25112	26.0684
9695	3.61732	-7.8512	4143	1.40866e-08	0.489474	4	4	-0.651643	-0.317297	0.873684
9696	3.61772	-8.35807	4146	4.38462e-09	0.536842	6	6	0.80996	1.96957	2.12105
9697	5.17881	-6.60636	150940	2.47535e-07	1	4743	4743	0.000405737	1.88448	1337.04
9698	2.69092	-6.09968	490	7.94919e-07	0.973684	79	79	1.49396	0.132166	30.4105
9699	5.55303	-8.16146	357297	6.89514e-09	0.984211	336	336	-0.0793957	2.24857	92.9053
9700	2.53292	-8.55368	341	2.79463e-09	0	0	0	0	0	0
9701	2.17015	-6.66239	147	2.17577e-07	0.657895	7	7	0.878036	2.51191	2.5
9702	5.51912	-6.94172	330462	1.14361e-07	1	2997	2997	-0.728135	1.17275	698.132
9703	2.6162	-6.0996	413	7.95054e-07	0.926316	42	42	0.649235	0.140969	13.7632
9704	5.77753	-7.19079	599148	6.44485e-08	1	4657	4657	1.0486	2.10158	1640.71
9705	2.7824	-7.96007	605	1.09631e-08	0	0	0	0	0	0
9706	2.58815	-6.11721	387	7.63462e-07	0.931579	35	35	-1.07518	-1.25969	7.18421
9707	5.98773	-8.81405	972147	1.53444e-09	0.989474	131	131	-0.495392	-1.63366	32.4947
9708	3.67709	-8.68124	4754	2.08334e-09	0.510526	3	3	0.670507	1.35733	1.05789
9709	5.54899	-7.31819	353986	4.80631e-08	1	3180	3180	1.42222	1.76887	1200.23
9710	3.63428	-7.73657	4308	1.83413e-08	0.905263	13	13	0.306263	-1.6652	3.97368
9711	4.56752	-6.64087	36941	2.28631e-07	0.994737	859	859	1.53213	2.15568	330.721
9712	2.06787	-8.743	116	1.80719e-09	0	0	0	0	0	0
9713	3.79572	-8.20664	6247	6.21382e-09	0.363158	5	5	-1.78003	-1.19664	0.589474
9714	2.89626	-7.68264	787	2.07664e-08	0	0	0	0	0	0
9715	5.9472	-8.55088	885530	2.81265e-09	0.994737	283	283	-1.2396	-1.34283	56.0316
9716	2.39199	-7.50359	246	3.13623e-08	0	0	0	0	0	0
9717	4.87698	-7.30104	75332	4.99986e-08	1	428	428	-0.0494943	-1.26472	119.211
9718	2.30761	-6.17465	203	6.68888e-07	0.921053	19	19	0.518284	-0.211574	6.08947
9719	4.53289	-6.82598	34110	1.49287e-07	0.994737	624	624	-0.478482	0.789317	155.768
9720	5.47749	-7.27473	300255	5.31209e-08	1	1784	1784	-0.89824	0.502489	395.126
9721	5.21238	-6.07164	163071	8.47925e-07	1	12382	12382	1.08515	3.12042	4392.45
9722	2.74969	-6.05044	561	8.90345e-07	0.957895	38	38	-0.724592	-3.37409	8.75789
9723	4.96422	-7.14584	92091	7.14758e-08	1	1042	1042	-0.410735	-0.0141459	264.911
9724	2.78804	-6.8729	613	1.33998e-07	0.794737	11	11	-0.0849318	0.930964	3.02632
9725	3.3958	-6.27517	2487	5.30675e-07	0.984211	357	357	0.823529	3.00161	120.489
9726	4.97084	-7.65259	93505	2.22542e-08	0.978947	355	355	-0.698079	1.94464	83.3211
9727	3.17085	-6.04942	1482	8.92432e-07	0.989474	170	170	0.042159	-0.5264	48.4053
9728	2.2031	-7.3688	159	4.27763e-08	0.1	1	1	-1.16439	-0.879302	0.1
9729	2.23983	-8.05962	173	8.71733e-09	0	0	0	0	0	0
9730	4.43676	-8.36321	27337	4.33304e-09	0.957895	16	16	-0.910374	-5.93025	3.40526
9731	3.3343	-8.34087	2159	4.56173e-09	0.1	1	1	-1.16439	-0.879302	0.1
9732	4.93479	-7.13847	86058	7.27e-08	0.989474	1242	1242	0.993547	4.81487	433.084
9733	4.1742	-8.48724	14934	3.25656e-09	0.7	11	11	2.47973	5.90136	5.26842
9734	5.09403	-8.95876	124174	1.09962e-09	0.636842	14	14	-1.97625	-1.50161	1.81579
9735	3.28371	-6.59634	1921	2.53314e-07	0.963158	76	76	0.270532	1.86855	22.8421
9736	5.63698	-8.46536	433487	3.42484e-09	0.963158	120	120	-0.666951	-0.0724615	28.3526
9737	2.84662	-7.49912	702	3.16872e-08	0.605263	4	4	0.821351	0.888254	1.44737
9738	4.71374	-8.42177	51729	3.7864e-09	0.957895	24	24	-0.949554	-4.9506	5.1
9739	3.97466	-8.89967	9433	1.25988e-09	0.426316	5	5	0.779584	2.79712	1.76842
9740	2.13957	-6.28442	137	5.19499e-07	0.842105	8	8	1.0821	0.8826	2.97895
9741	2.81798	-6.26819	657	5.39275e-07	0.973684	45	45	-1.11207	-4.40584	9.16316
9742	5.31972	-6.67639	208796	2.10673e-07	1	3411	3411	-0.67293	1.33556	807.237
9743	5.26452	-6.36513	183873	4.31386e-07	1	9426	9426	0.706374	2.76484	3104.07
9744	5.06042	-8.7038	114925	1.9779e-09	0.936842	38	38	-0.453186	-0.304358	9.48947
9745	2.09108	-6.28205	123	5.22336e-07	0.1	1	1	-1.16439	-0.879302	0.1
9746	2.67311	-7.14157	471	7.21821e-08	0.815789	9	9	-0.478008	-1.89106	2.18421
9747	3.61498	-8.79554	4120	1.60125e-09	0.478947	1	1	1.26176	1.3113	0.478947
9748	4.66338	-7.12536	46065	7.49278e-08	0.994737	331	331	-0.751109	-0.616244	76.4947
9749	5.05786	-6.93862	114250	1.15181e-07	0.989474	1203	1203	0.433947	4.42514	374.205
9750	3.21901	-7.35506	1655	4.41509e-08	0.905263	14	14	-1.18531	-3.24667	2.66842
9751	2.49755	-8.5093	314	3.09526e-09	0	0	0	0	0	0
9752	4.69657	-7.66874	49723	2.14419e-08	0.973684	180	180	-1.38878	0.433659	33.7474
9753	4.81513	-6.50368	65332	3.13559e-07	1	2736	2736	-0.816092	1.03973	621.153
9754	4.47683	-7.44547	29979	3.58535e-08	0.973684	96	96	-0.722775	0.0616221	22.2947
9755	2.66958	-8.48254	467	3.29202e-09	0	0	0	0	0	0
9756	5.11452	-6.11633	130172	7.65017e-07	1	8956	8956	1.37179	2.84305	3349.55
9757	3.16277	-6.89038	1454	1.28712e-07	0.878947	19	19	-1.01668	-3.79759	3.91579
9758	2.17595	-6.8577	149	1.3877e-07	0.542105	2	2	0.0632525	0.0664083	0.578947
9759	5.26386	-7.00336	183592	9.92285e-08	1	1734	1734	-0.250063	0.686553	459.611
9760	5.81867	-6.24399	658670	5.70173e-07	1	18276	18276	0.911695	3.48243	6270.35
9761	3.62582	-8.74086	4224	1.81612e-09	0	0	0	0	0	0
9762	4.83598	-6.68216	68545	2.07895e-07	1	1668	1668	-0.162671	0.666248	451.916
9763	4.70733	-6.76296	50971	1.72598e-07	1	1129	1129	-0.712333	-0.0181739	264.126
9764	4.01629	-6.6963	10382	2.01233e-07	0.978947	308	308	0.736606	2.51888	102.158
9765	5.18605	-6.46102	153479	3.45925e-07	0.994737	4409	4409	-0.886121	4.16641	980.305
9766	4.29414	-6.07354	19685	8.44234e-07	1	1476	1476	-0.740877	0.323319	342.505
9767	5.46419	-6.41279	291199	3.86556e-07	0.994737	8936	8936	1.00741	6.40478	3123.38
9768	2.50626	-8.27019	320	5.36801e-09	0	0	0	0	0	0
9769	4.47965	-8.61983	30174	2.39979e-09	0.626316	17	17	1.41565	5.44271	6.60526
9770	4.92219	-8.69391	83597	2.02345e-09	0.926316	29	29	-0.0556563	-0.0690776	8.05789
9771	2.2493	-8.70132	177	1.98919e-09	0	0	0	0	0	0
9772	2.57627	-8.6877	376	2.05259e-09	0	0	0	0	0	0
9773	3.99811	-8.75431	9956	1.7607e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
9774	5.64193	-7.1066	438457	7.82339e-08	1	3558	3558	-0.253759	1.50627	942.232
9775	3.56529	-6.2395	3675	5.761e-07	1	395	395	0.537311	-1.16863	125.668
9776	2.48324	-6.0103	304	9.76552e-07	0.921053	38	38	-0.451234	-0.30251	9.49474
9777	5.56246	-7.62473	365136	2.37287e-08	0.994737	1559	1559	0.32507	2.80951	473.511
9778	5.89911	-8.5533	792703	2.79706e-09	0.989474	305	305	-0.458107	0.575552	76.5211
9779	3.19007	-6.56479	1549	2.72403e-07	0.931579	74	74	-0.525928	1.0615	18.1684
9780	3.26876	-7.61847	1856	2.40731e-08	0.863158	12	12	0.258824	-0.259235	3.62632
9781	2.84878	-7.52255	705	3.00225e-08	0.568421	2	2	0.282154	0.236982	0.631579
9782	5.15051	-8.80391	141420	1.5707e-09	0.9	20	20	-0.851778	-1.3239	4.37368
9783	2.44065	-6.96279	275	1.08947e-07	0.552632	4	4	0.497022	0.656851	1.32105
9784	5.26862	-8.44023	185619	3.62888e-09	0.973684	93	93	-0.13641	-0.405614	25.3421
9785	2.81471	-6.11372	652	7.69623e-07	0.978947	66	66	-0.776895	-3.28919	15.0474
9786	5.21447	-8.4455	163858	3.58506e-09	0.9	74	74	0.00917209	3.57387	20.9053
9787	3.0969	-8.8965	1249	1.26912e-09	0	0	0	0	0	0
9788	5.19144	-7.77033	155395	1.69695e-08	0.968421	417	417	-1.2877	1.87675	81.2947
9789	2.78307	-8.24829	606	5.64559e-09	0	0	0	0	0	0
9790	5.19135	-7.41621	155362	3.83523e-08	1	796	796	0.859671	0.0138404	270.442
9791	3.79264	-6.923	6203	1.194e-07	0.973684	87	87	0.0173117	-0.492079	24.6263
9792	3.80284	-7.99199	6350	1.01861e-08	0.336842	4	4	0.564591	3.84348	1.34737
9793	4.53653	-8.75684	34397	1.75049e-09	0.5	4	4	-0.975973	-0.667909	0.747368
9794	2.75144	-6.59795	564	2.52377e-07	0.736842	17	17	-0.252426	1.26177	4.46842
9795	5.00896	-7.65752	102085	2.20029e-08	0.978947	393	393	1.25588	3.54433	144.1
9796	3.70446	-7.70004	5063	1.99509e-08	0.894737	19	19	0.495984	0.566238	6.05789
9797	5.69219	-6.69463	492252	2.02008e-07	1	9577	9577	0.859562	2.8128	3252.33
9798	3.19366	-6.36752	1561	4.2902e-07	0.978947	81	81	0.743581	-1.14389	26.9842
9799	5.30134	-8.6713	200142	2.13157e-09	0.978947	62	62	-0.255827	-1.83496	16.3737
9800	3.22496	-8.73108	1678	1.85745e-09	0.415789	2	2	-0.527781	-0.464374	0.436842
9801	5.54451	-7.02026	350357	9.54413e-08	1	2808	2808	-0.908792	1.03762	620.011
9802	5.33318	-6.40983	215367	3.892e-07	1	10164	10164	1.22952	2.94624	3704.19
9803	3.88802	-7.71458	7727	1.9294e-08	0.931579	22	22	-1.26892	-2.44772	4.14737
9804	4.18342	-7.33617	15255	4.61142e-08	0.968421	52	52	-0.719112	-4.35932	12.0421
9805	5.29717	-6.31883	198229	4.79926e-07	1	9347	9347	0.219803	2.64848	2772.62
9806	5.84417	-7.5095	698499	3.09389e-08	1	2583	2583	-0.0969404	1.19376	711.242
9807	2.23798	-6.39091	172	4.06526e-07	0.810526	11	11	0.0414952	1.04209	3.13684
9808	2.13758	-6.66338	137	2.17081e-07	0.284211	3	3	-1.72331	-2.74926	0.3
9809	4.27774	-8.94248	18955	1.14161e-09	0.752632	4	4	-0.327314	-1.11459	1
9810	5.0678	-8.30199	116896	4.98897e-09	0.968421	120	120	1.5598	1.37488	46.6211
9811	5.41495	-6.87723	259983	1.32669e-07	1	7526	7526	2.27456	2.81871	3271.09
9812	5.5214	-8.65788	332200	2.19844e-09	0.968421	80	80	0.256194	0.283423	23.9632
9813	2.30386	-8.56889	201	2.69845e-09	0	0	0	0	0	0
9814	3.40615	-7.7675	2547	1.70804e-08	0.552632	3	3	-0.692639	-1.06153	0.626316
9815	4.24998	-7.89184	17782	1.28279e-08	0.915789	37	37	1.47277	1.93911	14.3
9816	5.45614	-7.07653	285849	8.38433e-08	1	4104	4104	1.14277	1.98671	1471.86
9817	3.70511	-6.28766	5071	5.15627e-07	0.989474	352	352	-1.41113	0.217956	65.6579
9818	4.26756	-6.14602	18516	7.14457e-07	1	1829	1829	-1.30773	0.367855	354.747
9819	4.53135	-7.25696	33990	5.53402e-08	0.978947	289	289	-1.53071	0.656686	51.5316
9820	3.20643	-6.43422	1608	3.6794e-07	0.957895	68	68	1.19553	1.24948	24.8
9821	4.04647	-8.49394	11129	3.20672e-09	0.784211	8	8	-0.255204	-0.153942	2.08421
9822	2.13493	-7.44129	136	3.62003e-08	0	0	0	0	0	0
9823	4.37503	-6.84442	23715	1.43079e-07	0.984211	330	330	-1.20015	1.3222	66.2474
9824	4.21188	-6.57297	16288	2.67317e-07	0.994737	819	819	-1.11018	0.94628	169.637
9825	4.76996	-8.53587	58879	2.91157e-09	0.889474	15	15	-0.901876	-1.53187	3.19474
9826	4.10382	-7.75649	12700	1.75189e-08	0.915789	31	31	0.725811	1.60586	10.3526
9827	4.18828	-6.18943	15427	6.46496e-07	0.994737	1923	1923	-1.00041	2.55816	412.716
9828	2.90242	-8.26508	798	5.43144e-09	0	0	0	0	0	0
9829	2.93454	-6.21245	860	6.13126e-07	0.968421	62	62	0.282887	-1.37025	18.6947
9830	3.18601	-7.43796	1534	3.64788e-08	0.789474	24	24	1.608	6.04306	9.58421
9831	5.18254	-6.10548	152244	7.84377e-07	1	8256	8256	-0.244899	2.40466	2191.32
9832	3.01202	-6.0929	1028	8.0742e-07	0.984211	77	77	-1.18977	-3.19331	15.3789
9833	3.52843	-6.62294	3376	2.38267e-07	0.973684	119	119	0.270326	0.59948	35.7421
9834	3.85241	-7.38022	7118	4.16655e-08	0.889474	29	29	-0.000255752	-0.0217849	8.17368
9835	3.10376	-8.05239	1269	8.86361e-09	0.189474	1	1	-0.59155	-0.0965971	0.189474
9836	2.90361	-6.71872	800	1.91108e-07	0.694737	8	8	-0.499066	0.577663	1.92105
9837	3.30672	-7.16327	2026	6.86635e-08	0.810526	19	19	1.663	3.42588	7.71053
9838	4.82686	-7.6823	67121	2.07828e-08	0.968421	226	226	0.487266	4.02575	71.1684
9839	2.64208	-6.16952	438	6.76837e-07	0.936842	39	39	0.166398	0.319494	11.4526
9840	5.55373	-6.50702	357877	3.11157e-07	1	6025	6025	-0.604672	1.97343	1453.56
9841	5.64028	-7.73294	436799	1.84953e-08	0.989474	1417	1417	1.07621	5.21422	501.963
9842	2.45732	-8.87455	286	1.33489e-09	0	0	0	0	0	0
9843	4.295	-6.30242	19724	4.984e-07	1	785	785	-0.767808	-0.565965	180.684
9844	3.5526	-7.62827	3569	2.35361e-08	0.689474	8	8	1.86876	3.83359	3.50526
9845	4.08802	-6.6764	12246	2.10671e-07	0.973684	453	453	2.28208	6.55006	197.437
9846	3.95289	-8.72126	8972	1.89994e-09	0.542105	2	2	0.172703	0.153075	0.605263
9847	3.2203	-6.04279	1660	9.06169e-07	0.984211	88	88	1.35872	-0.547148	33.0316
9848	4.51742	-6.74643	32917	1.79297e-07	0.989474	1154	1154	0.856821	4.54702	391.795
9849	5.36802	-7.73553	233358	1.83853e-08	1	573	573	0.0442697	-0.725493	163.221
9850	5.25142	-8.53643	178411	2.90782e-09	0.926316	94	94	1.55158	5.1322	36.5158
9851	4.23203	-7.17157	17061	6.73641e-08	0.973684	76	76	-0.354151	-1.21838	19.5632
9852	5.6823	-6.41551	481171	3.84144e-07	1	10512	10512	-0.0323597	2.70899	2940.17
9853	2.97855	-8.68919	951	2.04553e-09	0	0	0	0	0	0
9854	3.20068	-7.48423	1587	3.27918e-08	0.368421	5	5	-1.58577	-2.1326	0.678947
9855	3.45242	-8.02076	2834	9.53314e-09	0.568421	7	7	-1.2444	-0.59448	1.22632
9856	5.42728	-6.67083	267474	2.13388e-07	1	5306	5306	-1.70202	1.44234	888.974
9857	3.62871	-7.4341	4253	3.68046e-08	0.789474	51	51	-0.513602	6.13818	12.5421
9858	2.12983	-6.89183	134	1.28282e-07	0.710526	5	5	-0.385955	-0.583581	1.23158
9859	4.63907	-8.19819	43558	6.33586e-09	0.884211	27	27	-1.32963	-0.857971	5.01053
9860	3.35871	-7.10725	2284	7.81172e-08	0.942105	47	47	1.27236	0.924561	17.4474
9861	5.80139	-8.87516	632985	1.33302e-09	0.978947	157	157	-0.518091	0.83063	38.7158
9862	4.90828	-8.63575	80961	2.31339e-09	0.836842	19	19	1.06091	1.8681	6.85789
9863	5.03145	-7.15072	107511	7.06774e-08	0.994737	777	777	0.619337	1.66027	251.416
9864	5.35941	-7.60445	228773	2.48627e-08	0.994737	1086	1086	0.774852	2.32319	362.726
9865	3.47041	-7.19066	2954	6.44672e-08	0.863158	21	21	-0.273697	-0.550148	5.49474
9866	2.55625	-7.03421	359	9.24254e-08	0.489474	4	4	-0.800294	-0.471811	0.815789
9867	4.32156	-7.31394	20968	4.85361e-08	0.836842	91	91	-0.0467099	5.97222	25.3579
9868	5.89669	-8.59896	788298	2.51792e-09	0.968421	175	175	-1.49885	1.12793	31.4947
9869	2.0607	-7.22291	115	5.98536e-08	0	0	0	0	0	0
9870	2.03743	-6.38692	109	4.10283e-07	0.757895	13	13	-1.30888	0.17543	2.34211
9871	2.9577	-8.63735	907	2.30488e-09	0	0	0	0	0	0
9872	2.47027	-6.32673	295	4.71269e-07	0.863158	17	17	1.48961	2.79444	6.7
9873	5.29674	-7.66017	198036	2.18691e-08	0.994737	439	439	-1.25871	-0.355284	86.4526
9874	3.46337	-8.44903	2906	3.5561e-09	0	0	0	0	0	0
9875	2.91149	-8.96121	815	1.09342e-09	0.268421	1	1	-0.0861022	0.380606	0.268421
9876	5.64536	-7.86953	441935	1.35042e-08	1	777	777	-1.83574	-1.20789	122.968
9877	2.21555	-8.37077	164	4.25823e-09	0	0	0	0	0	0
9878	2.06184	-6.29177	115	5.10773e-07	0.884211	14	14	0.128049	-1.56633	4.08421
9879	2.11635	-7.92434	130	1.19031e-08	0.521053	1	1	1.53133	1.46699	0.521053
9880	5.5493	-8.66713	354243	2.15216e-09	0.968421	111	111	-0.744235	0.489899	25.6316
9881	2.3537	-6.87658	225	1.32869e-07	0.726316	5	5	0.219668	-0.0606144	1.51053
9882	3.98359	-7.52377	9629	2.99387e-08	0.905263	28	28	0.0818428	0.71723	8.05789
9883	2.34795	-6.79219	222	1.61366e-07	0.1	1	1	-1.16439	-0.879302	0.1
9884	4.63529	-7.45173	43180	3.53399e-08	0.994737	339	339	-1.26475	-0.927623	66.5789
9885	4.79112	-7.24246	61819	5.7219e-08	1	495	495	0.824241	-0.688612	167.042
9886	3.34752	-7.57167	2225	2.68119e-08	0.578947	10	10	-2.0343	-1.76621	1.17895
9887	2.15758	-8.01976	143	9.55529e-09	0	0	0	0	0	0
9888	4.8783	-7.27942	75561	5.25504e-08	0.994737	460	460	-1.81318	-0.707334	73.3895
9889	5.9509	-7.44802	893103	3.56434e-08	1	2569	2569	-0.594793	1.04025	621.437
9890	2.42383	-6.43464	265	3.67589e-07	0.8	10	10	-0.989572	-1.17152	2.02105
9891	4.34936	-7.55611	22354	2.77904e-08	0.984211	101	101	-0.144399	-1.08933	27.4684
9892	4.31143	-8.23006	20484	5.88758e-09	0.689474	9	9	1.81939	4.29455	3.87895
9893	4.05875	-7.70623	11448	1.96683e-08	0.847368	26	26	0.578609	1.72174	8.42105
9894	2.63747	-8.73506	433	1.8405e-09	0	0	0	0	0	0
9895	3.90014	-8.2853	7945	5.18447e-09	0.773684	6	6	-0.687603	-0.394717	1.32632
9896	3.89943	-7.50274	7932	3.1424e-08	0.868421	40	40	-0.258897	0.832112	10.5421
9897	5.57833	-7.72946	378729	1.86438e-08	0.984211	1056	1056	0.338644	6.21451	321.716
9898	4.1366	-6.71005	13696	1.94962e-07	0.994737	312	312	-0.367041	-0.514021	80.2
9899	2.32595	-6.62754	211	2.35754e-07	0.415789	2	2	-0.527781	-0.464374	0.436842
9900	2.68605	-8.24802	485	5.64914e-09	0.357895	2	2	-0.768572	-0.723684	0.378947
9901	3.83554	-6.45445	6847	3.51197e-07	0.994737	757	757	0.315596	1.49526	229.463
9902	2.3108	-7.88174	204	1.31297e-08	0	0	0	0	0	0
9903	3.70235	-7.70988	5039	1.95041e-08	0.631579	5	5	-0.214552	-0.425284	1.31053
9904	5.19586	-6.60828	156986	2.46447e-07	1	3403	3403	-0.894359	1.26046	754.716
9905	4.78022	-7.24739	60287	5.65732e-08	0.989474	604	604	0.8954	2.90799	206.695
9906	4.9735	-6.17768	94081	6.64237e-07	1	4616	4616	0.389502	1.95002	1421.89
9907	5.53407	-7.05273	342036	8.8567e-08	0.994737	3086	3086	0.282621	4.06356	928.453
9908	4.5444	-7.23198	35026	5.86161e-08	0.994737	342	342	-1.75398	-1.3504	55.8632
9909	5.2529	-8.78285	179019	1.64875e-09	0.957895	47	47	0.140174	0.925678	13.7105
9910	5.83171	-8.02899	678756	9.35427e-09	0.989474	532	532	-1.29264	1.27257	103.589
9911	4.6178	-6.39599	41476	4.01799e-07	0.994737	2866	2866	0.828285	4.14122	967.353
9912	3.3783	-7.65864	2389	2.19463e-08	0.615789	6	6	-0.459498	-0.170878	1.44737
9913	2.50785	-7.53491	321	2.918e-08	0.1	2	2	-1.51284	-0.0254547	0.2
9914	3.59363	-7.00007	3923	9.99844e-08	0.957895	55	55	-0.735734	-0.932919	12.6789
9915	5.60464	-8.1314	402381	7.38929e-09	1	347	347	-0.272659	-1.79025	91.4158
9916	5.09824	-8.42855	125383	3.7278e-09	0.926316	50	50	-1.32513	-1.11978	9.45263
9917	5.28908	-7.43474	194572	3.67502e-08	1	984	984	0.306059	0.141535	297.626
9918	2.44698	-7.0603	279	8.70358e-08	0.189474	1	1	-0.59155	-0.0965971	0.189474
9919	4.39112	-6.2137	24610	6.11365e-07	1	3056	3056	1.49838	1.74057	1169.07
9920	4.48218	-6.22396	30351	5.97095e-07	1	1923	1923	0.043985	0.894155	547.721
9921	4.47212	-8.73905	29656	1.82367e-09	0.573684	4	4	0.30783	1.77312	1.24737
9922	2.52153	-8.5459	332	2.84509e-09	0	0	0	0	0	0
9923	4.33514	-7.17944	21633	6.61553e-08	0.984211	204	204	0.875397	0.355659	69.6211
9924	2.61805	-7.65761	415	2.19981e-08	0.647368	3	3	1.0861	0.399948	1.18947
9925	3.1862	-8.86264	1535	1.37202e-09	0	0	0	0	0	0
9926	3.45963	-7.75547	2881	1.75602e-08	0.673684	14	14	0.0548135	1.8522	4.00526
9927	5.55864	-6.35406	361943	4.42526e-07	1	11496	11496	0.694354	2.96601	3776.44
9928	3.9044	-8.1948	8024	6.38562e-09	0.715789	7	7	1.11484	1.50839	2.64211
9929	2.10499	-7.33216	127	4.65418e-08	0.505263	1	1	1.43024	1.4094	0.505263
9930	3.04403	-6.66293	1106	2.17304e-07	0.921053	33	33	0.371839	-0.0713469	10.1789
9931	5.32905	-6.3894	213327	4.0794e-07	1	9562	9562	2.15513	3.04489	4079.22
9932	2.70678	-6.69087	509	2.03763e-07	0.284211	12	12	-1.3666	1.93059	2.09474
9933	5.86469	-7.03082	732305	9.31494e-08	1	5995	5995	0.266837	2.19747	1797.26
9934	5.24156	-6.80354	174406	1.57202e-07	1	2618	2618	-0.879035	0.967266	583.284
9935	2.26123	-8.91226	182	1.22387e-09	0	0	0	0	0	0
9936	3.73931	-7.90271	5486	1.25109e-08	0.5	3	3	-0.908747	-1.31961	0.557895
